"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 06:00","2024","04","03","06:00","","-22.9","","-26.3","","74","","","","6","","4","","24.1","","101.38","","","","-27","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 07:00","2024","04","03","07:00","","-22.1","","-25.7","","73","","","","2","","17","","24.1","","101.39","","","","-32","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 08:00","2024","04","03","08:00","","-21.4","","-25.1","","72","","","","3","","12","","24.1","","101.41","","","","-30","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 09:00","2024","04","03","09:00","","-21.3","","-25.0","","73","","","","3","","13","","24.1","","101.41","","","","-30","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 10:00","2024","04","03","10:00","","-21.3","","-25.0","","72","","","","13","","4","","24.1","","101.42","","","","-25","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 11:00","2024","04","03","11:00","","-20.5","","-24.2","","73","","","","3","","13","","11.3","","101.40","","","","-29","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 12:00","2024","04","03","12:00","","-19.9","","-23.4","","74","","","","3","","10","","2.4","","101.41","","","","-27","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 13:00","2024","04","03","13:00","","-20.0","","-23.3","","75","","","","6","","4","","2.4","","101.40","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 14:00","2024","04","03","14:00","","-20.2","","-23.3","","77","","","","2","","12","","2.4","","101.40","","","","-28","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 15:00","2024","04","03","15:00","","-20.0","","-23.2","","76","","","","13","","5","","2.4","","101.41","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 16:00","2024","04","03","16:00","","-19.6","","-22.7","","77","","","","3","","16","","2.4","","101.42","","","","-29","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 17:00","2024","04","03","17:00","","-20.1","","-23.1","","78","","","","3","","14","","2.4","","101.40","","","","-29","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 18:00","2024","04","03","18:00","","-20.3","","-23.1","","78","","","","9","","13","","16.1","","101.37","","","","-29","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 19:00","2024","04","03","19:00","","-21.1","","-24.0","","78","","","","3","","14","","24.1","","101.38","","","","-30","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 20:00","2024","04","03","20:00","","-23.7","","-26.9","","76","","","","7","","5","","24.1","","101.36","","","","-28","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 21:00","2024","04","03","21:00","","-24.2","","-27.4","","75","","","","7","","4","","24.1","","101.35","","","","-28","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 22:00","2024","04","03","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-03 23:00","2024","04","03","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 00:00","2024","04","04","00:00","","-22.7","","-25.8","","76","","","","9","","14","","24.1","","101.30","","","","-32","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 01:00","2024","04","04","01:00","","-23.3","","-26.5","","76","","","","7","","3","","24.1","","101.31","","","","-26","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 02:00","2024","04","04","02:00","","-24.3","","-27.5","","75","","","","10","","16","","24.1","","101.32","","","","-35","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 03:00","2024","04","04","03:00","","-24.4","","-27.7","","75","","","","11","","22","","24.1","","101.31","","","","-37","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 04:00","2024","04","04","04:00","","-23.2","","-26.4","","76","","","","10","","20","","19.3","","101.27","","","","-35","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 05:00","2024","04","04","05:00","","-24.4","","-27.7","","75","","","","7","","5","","16.1","","101.24","","","","-29","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 06:00","2024","04","04","06:00","","-23.1","","-26.2","","76","","","","9","","7","","16.1","","101.21","","","","-29","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 07:00","2024","04","04","07:00","","-22.8","","-25.9","","76","","","","9","","17","","19.3","","101.20","","","","-33","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 08:00","2024","04","04","08:00","","-22.4","","-25.6","","76","","","","9","","13","","24.1","","101.17","","","","-31","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 09:00","2024","04","04","09:00","","-21.7","","-24.9","","76","","","","9","","7","","24.1","","101.14","","","","-28","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 10:00","2024","04","04","10:00","","-21.5","","-24.6","","76","","","","9","","9","","24.1","","101.11","","","","-29","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 11:00","2024","04","04","11:00","","-22.3","","-25.5","","76","","","","6","","7","","24.1","","101.07","","","","-28","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 12:00","2024","04","04","12:00","","-21.4","","-24.6","","76","","","","7","","5","","24.1","","101.03","","","","-26","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 13:00","2024","04","04","13:00","","-21.2","","-24.4","","76","","","","8","","4","","24.1","","101.02","","","","-25","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 14:00","2024","04","04","14:00","","-20.4","","-23.4","","77","","","","7","","5","","24.1","","100.99","","","","-25","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 15:00","2024","04","04","15:00","","-20.0","","-22.9","","78","","","","3","","16","","11.3","","100.98","","","","-29","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 16:00","2024","04","04","16:00","","-18.9","","-21.8","","79","","","","4","","7","","24.1","","100.94","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 17:00","2024","04","04","17:00","","-19.5","","-22.4","","78","","","","9","","12","","24.1","","100.91","","","","-27","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 18:00","2024","04","04","18:00","","-18.8","","-21.6","","79","","","","2","","13","","11.3","","100.90","","","","-27","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 19:00","2024","04","04","19:00","","-18.1","","-20.9","","80","","","","2","","9","","4.0","","100.85","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 20:00","2024","04","04","20:00","","-17.9","","-20.6","","80","","","","3","","10","","11.3","","100.81","","","","-25","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 21:00","2024","04","04","21:00","","-17.8","","-20.4","","80","","","","6","","4","","11.3","","100.78","","","","-21","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 22:00","2024","04","04","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-04 23:00","2024","04","04","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 00:00","2024","04","05","00:00","","-18.4","","-21.1","","80","","","","9","","17","","9.7","","100.68","","","","-28","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 01:00","2024","04","05","01:00","","-19.8","","-22.6","","79","","","","10","","21","","16.1","","100.67","","","","-30","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 02:00","2024","04","05","02:00","","-19.9","","-22.7","","78","","","","7","","3","","24.1","","100.65","","","","-22","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 03:00","2024","04","05","03:00","","-16.7","","-19.2","","81","","","","7","","12","","24.1","","100.63","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 04:00","2024","04","05","04:00","","-17.1","","-19.7","","81","","","","12","","18","","24.1","","100.63","","","","-26","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 05:00","2024","04","05","05:00","","-16.6","","-19.2","","81","","","","12","","21","","24.1","","100.57","","","","-26","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 06:00","2024","04","05","06:00","","-16.1","","-18.6","","81","","","","12","","24","","16.1","","100.53","","","","-26","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 07:00","2024","04","05","07:00","","-14.4","","-16.8","","83","","","","13","","25","","12.9","","100.54","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 08:00","2024","04","05","08:00","","-13.9","","-16.2","","83","","","","12","","34","","16.1","","100.52","","","","-25","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 09:00","2024","04","05","09:00","","-14.3","","-16.6","","83","","","","12","","28","","9.7","","100.50","","","","-25","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 10:00","2024","04","05","10:00","","-14.7","","-17.1","","82","","","","13","","36","","24.1","","100.49","","","","-27","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 11:00","2024","04","05","11:00","","-15.0","","-17.5","","82","","","","12","","34","","24.1","","100.46","","","","-27","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 12:00","2024","04","05","12:00","","-15.3","","-17.8","","81","","","","14","","21","","24.1","","100.50","","","","-25","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 13:00","2024","04","05","13:00","","-15.4","","-18.1","","80","","","","13","","27","","24.1","","100.47","","","","-26","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 14:00","2024","04","05","14:00","","-14.8","","-18.1","","76","","","","12","","32","","24.1","","100.46","","","","-26","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 15:00","2024","04","05","15:00","","-14.9","","-18.3","","76","","","","13","","30","","24.1","","100.47","","","","-26","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 16:00","2024","04","05","16:00","","-15.2","","-18.6","","76","","","","12","","30","","24.1","","100.45","","","","-26","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 17:00","2024","04","05","17:00","","-15.5","","-18.7","","77","","","","12","","32","","24.1","","100.44","","","","-27","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 18:00","2024","04","05","18:00","","-16.5","","-19.6","","78","","","","12","","34","","24.1","","100.43","","","","-29","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 19:00","2024","04","05","19:00","","-17.7","","-20.5","","79","","","","12","","28","","24.1","","100.43","","","","-29","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 20:00","2024","04","05","20:00","","-17.6","","-20.3","","80","","","","11","","23","","24.1","","100.43","","","","-28","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 21:00","2024","04","05","21:00","","-17.5","","-20.2","","80","","","","12","","16","","24.1","","100.40","","","","-26","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 22:00","2024","04","05","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-05 23:00","2024","04","05","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 00:00","2024","04","06","00:00","","-16.5","","-18.9","","82","","","","12","","9","","3.2","","100.35","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 01:00","2024","04","06","01:00","","-16.6","","-19.0","","82","","","","10","","13","","3.2","","100.35","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 02:00","2024","04","06","02:00","","-17.2","","-19.8","","81","","","","16","","3","","3.2","","100.31","","","","-20","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 03:00","2024","04","06","03:00","","-16.6","","-19.1","","81","","","","1","","12","","3.2","","100.30","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 04:00","2024","04","06","04:00","","-18.6","","-21.3","","80","","","","4","","7","","11.3","","100.27","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 05:00","2024","04","06","05:00","","-18.4","","-21.0","","80","","","","5","","4","","11.3","","100.24","","","","-22","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 06:00","2024","04","06","06:00","","-17.8","","-20.4","","80","","","","7","","3","","9.7","","100.18","","","","-20","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 07:00","2024","04","06","07:00","","-17.3","","-19.9","","81","","","","6","","8","","3.2","","100.16","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 08:00","2024","04","06","08:00","","-16.5","","-19.1","","81","","","","2","","16","","4.8","","100.11","","","","-25","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 09:00","2024","04","06","09:00","","-16.3","","-18.9","","81","","","","10","","17","","16.1","","100.06","","","","-25","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 10:00","2024","04","06","10:00","","-15.4","","-17.9","","82","","","","11","","24","","9.7","","100.01","","","","-26","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 11:00","2024","04","06","11:00","","-13.8","","-16.3","","82","","","","12","","23","","4.8","","99.97","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 12:00","2024","04","06","12:00","","-13.9","","-16.4","","81","","","","12","","25","","2.4","","99.93","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 13:00","2024","04","06","13:00","","-14.0","","-16.3","","83","","","","12","","18","","2.4","","99.91","","","","-22","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 14:00","2024","04","06","14:00","","-13.3","","-15.5","","83","","","","12","","30","","2.4","","99.89","","","","-24","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 15:00","2024","04","06","15:00","","-13.0","","-15.6","","81","","","","12","","27","","2.4","","99.87","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 16:00","2024","04","06","16:00","","-13.3","","-15.9","","81","","","","13","","23","","4.0","","99.84","","","","-23","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 17:00","2024","04","06","17:00","","-14.0","","-16.6","","80","","","","13","","24","","4.0","","99.86","","","","-24","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 18:00","2024","04","06","18:00","","-14.9","","-18.0","","77","","","","11","","20","","6.4","","99.88","","","","-24","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 19:00","2024","04","06","19:00","","-15.2","","-19.3","","71","","","","14","","24","","6.4","","99.92","","","","-25","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 20:00","2024","04","06","20:00","","-17.3","","-20.6","","76","","","","12","","25","","8.1","","99.97","","","","-28","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 21:00","2024","04","06","21:00","","-18.8","","-22.1","","76","","","","12","","43","","8.1","","99.97","","","","-33","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 22:00","2024","04","06","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-06 23:00","2024","04","06","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 00:00","2024","04","07","00:00","","-21.3","","-24.7","","74","","","","12","","32","","0.6","","100.14","","","","-35","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 01:00","2024","04","07","01:00","","-22.5","","-26.0","","73","","","","11","","17","","11.3","","100.22","","","","-33","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 02:00","2024","04","07","02:00","","-23.0","","-26.7","","72","","","","11","","34","","11.3","","100.27","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 03:00","2024","04","07","03:00","","-23.0","","-26.8","","72","","","","11","","35","","11.3","","100.33","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 04:00","2024","04","07","04:00","","-23.3","","-27.1","","72","","","","12","","34","","9.7","","100.37","","","","-38","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 05:00","2024","04","07","05:00","","-23.2","","-26.8","","73","","","","11","","32","","8.1","","100.43","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 06:00","2024","04","07","06:00","","-23.4","","-26.9","","73","","","","12","","30","","4.8","","100.46","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 07:00","2024","04","07","07:00","","-23.2","","-26.9","","72","","","","11","","32","","1.0","","100.50","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 08:00","2024","04","07","08:00","","-23.0","","-26.7","","72","","","","11","","30","","4.8","","100.53","","","","-36","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 09:00","2024","04","07","09:00","","-23.1","","-26.7","","73","","","","11","","31","","1.6","","100.56","","","","-37","","Snow,Blowing Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 10:00","2024","04","07","10:00","","-23.2","","-26.7","","74","","","","12","","28","","1.6","","100.59","","","","-36","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-04-07 11:00","2024","04","07","11:00","","-23.6","","-27.3","","72","","","","12","","34","","2.4","","100.61","","","","-38","","Snow"
