"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 08:00","2024","03","03","08:00","","-34.8","","-39.2","","66","","","","11","","19","","24.1","","99.42","","","","-49","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 09:00","2024","03","03","09:00","","-34.0","","-38.2","","66","","","","11","","25","","16.1","","99.47","","","","-50","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 10:00","2024","03","03","10:00","","-33.8","","-38.1","","66","","","","11","","21","","4.0","","99.52","","","","-48","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 11:00","2024","03","03","11:00","","-33.0","","-37.2","","67","","","","11","","25","","3.2","","99.62","","","","-48","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 12:00","2024","03","03","12:00","","-32.8","","-37.0","","67","","","","12","","20","","4.0","","99.69","","","","-47","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 13:00","2024","03","03","13:00","","-33.2","","-37.4","","67","","","","3","","12","","16.1","","99.77","","","","-44","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 14:00","2024","03","03","14:00","","-34.0","","-38.2","","66","","","","5","","6","","24.1","","99.86","","","","-41","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 15:00","2024","03","03","15:00","","-32.4","","-36.6","","67","","","","6","","5","","24.1","","99.97","","","","-38","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 16:00","2024","03","03","16:00","","-32.1","","-36.2","","68","","","","6","","7","","24.1","","100.00","","","","-40","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 17:00","2024","03","03","17:00","","-33.2","","-37.4","","67","","","","3","","13","","24.1","","100.04","","","","-44","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 18:00","2024","03","03","18:00","","-34.1","","-38.3","","67","","","","10","","15","","24.1","","100.12","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 19:00","2024","03","03","19:00","","-35.0","","-39.2","","66","","","","10","","17","","24.1","","100.16","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 20:00","2024","03","03","20:00","","-36.8","","-41.2","","65","","","","7","","4","","24.1","","100.20","","","","-42","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 21:00","2024","03","03","21:00","","-36.5","","-40.8","","65","","","","9","","15","","24.1","","100.25","","","","-49","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 22:00","2024","03","03","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-03 23:00","2024","03","03","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 00:00","2024","03","04","00:00","","-36.8","","-41.2","","65","","","","9","","17","","24.1","","100.32","","","","-51","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 01:00","2024","03","04","01:00","","-39.0","","-43.4","","64","","","","7","","7","","24.1","","100.35","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 02:00","2024","03","04","02:00","","-36.8","","-41.1","","65","","","","3","","12","","24.1","","100.38","","","","-48","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 03:00","2024","03","04","03:00","","-36.6","","-40.9","","65","","","","10","","13","","24.1","","100.42","","","","-49","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 04:00","2024","03","04","04:00","","-37.8","","-42.2","","65","","","","1","","13","","24.1","","100.42","","","","-50","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 05:00","2024","03","04","05:00","","-38.0","","-42.4","","64","","","","2","","16","","24.1","","100.45","","","","-52","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 06:00","2024","03","04","06:00","","-39.0","","-43.4","","64","","","","3","","16","","24.1","","100.41","","","","-53","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 07:00","2024","03","04","07:00","","-36.6","","-41.0","","65","","","","1","","11","","24.1","","100.38","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 08:00","2024","03","04","08:00","","-36.0","","-40.3","","65","","","","36","","14","","24.1","","100.35","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 09:00","2024","03","04","09:00","","-36.7","","-41.1","","65","","","","36","","10","","1.6","","100.35","","","","-47","","Ice Crystals,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 10:00","2024","03","04","10:00","","-37.1","","-41.5","","65","","","","2","","14","","1.6","","100.35","","","","-50","","Ice Crystals,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 11:00","2024","03","04","11:00","","-37.9","","-42.3","","64","","","","11","","19","","4.8","","100.32","","","","-53","","Ice Crystals,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 12:00","2024","03","04","12:00","","-36.7","","-41.1","","65","","","","9","","9","","24.1","","100.33","","","","-47","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 13:00","2024","03","04","13:00","","-36.3","","-40.6","","65","","","","11","","24","","24.1","","100.33","","","","-52","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 14:00","2024","03","04","14:00","","-35.4","","-39.7","","66","","","","1","","17","","24.1","","100.34","","","","-49","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 15:00","2024","03","04","15:00","","-33.9","","-38.1","","67","","","","12","","14","","24.1","","100.32","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 16:00","2024","03","04","16:00","","-33.4","","-37.6","","67","","","","11","","20","","24.1","","100.31","","","","-47","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 17:00","2024","03","04","17:00","","-34.2","","-38.4","","66","","","","8","","7","","24.1","","100.30","","","","-42","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 18:00","2024","03","04","18:00","","-34.0","","-38.2","","67","","","","6","","5","","24.1","","100.30","","","","-40","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 19:00","2024","03","04","19:00","","-32.5","","-36.6","","68","","","","6","","7","","24.1","","100.30","","","","-40","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 20:00","2024","03","04","20:00","","-32.0","","-36.1","","68","","","","8","","4","","24.1","","100.22","","","","-37","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 21:00","2024","03","04","21:00","","-32.1","","-36.1","","68","","","","7","","6","","24.1","","100.23","","","","-39","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 22:00","2024","03","04","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-04 23:00","2024","03","04","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 00:00","2024","03","05","00:00","","-31.5","","-35.5","","68","","","","9","","14","","24.1","","100.14","","","","-43","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 01:00","2024","03","05","01:00","","-32.9","","-37.0","","68","","","","6","","5","","24.1","","100.07","","","","-39","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 02:00","2024","03","05","02:00","","-33.0","","-37.1","","68","","","","3","","16","","24.1","","100.03","","","","-45","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 03:00","2024","03","05","03:00","","-32.8","","-36.9","","68","","","","11","","23","","24.1","","100.03","","","","-48","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 04:00","2024","03","05","04:00","","-34.5","","-38.6","","67","","","","10","","16","","24.1","","100.03","","","","-47","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 05:00","2024","03","05","05:00","","-34.6","","-38.8","","67","","","","10","","17","","24.1","","100.02","","","","-48","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 06:00","2024","03","05","06:00","","-33.7","","-37.9","","67","","","","11","","12","","24.1","","100.00","","","","-45","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 07:00","2024","03","05","07:00","","-34.1","","-38.3","","67","","","","6","","3","","24.1","","99.99","","","","-38","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 08:00","2024","03","05","08:00","","-34.9","","-39.1","","66","","","","10","","18","","24.1","","99.99","","","","-49","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 09:00","2024","03","05","09:00","","-34.2","","-38.4","","67","","","","9","","10","","24.1","","100.01","","","","-44","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 10:00","2024","03","05","10:00","","-33.0","","-37.1","","67","","","","4","","6","","24.1","","100.00","","","","-40","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 11:00","2024","03","05","11:00","","-32.8","","-36.9","","67","","","","7","","4","","24.1","","100.02","","","","-38","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 12:00","2024","03","05","12:00","","-32.8","","-36.9","","67","","","","10","","14","","24.1","","100.03","","","","-44","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 13:00","2024","03","05","13:00","","-34.3","","-38.5","","67","","","","3","","11","","24.1","","100.03","","","","-45","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 14:00","2024","03","05","14:00","","-33.6","","-37.7","","67","","","","11","","18","","8.1","","100.09","","","","-47","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 15:00","2024","03","05","15:00","","-33.7","","-37.9","","67","","","","7","","4","","4.8","","100.10","","","","-39","","Snow,Ice Crystals,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 16:00","2024","03","05","16:00","","-32.1","","-36.1","","68","","","","11","","24","","6.4","","100.13","","","","-47","","Snow,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 17:00","2024","03","05","17:00","","-29.2","","-33.0","","70","","","","11","","32","","2.4","","100.13","","","","-45","","Snow,Fog"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 18:00","2024","03","05","18:00","","-29.5","","-33.4","","70","","","","12","","30","","16.1","","100.17","","","","-45","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 19:00","2024","03","05","19:00","","-30.3","","-34.2","","69","","","","11","","23","","24.1","","100.20","","","","-44","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 20:00","2024","03","05","20:00","","-30.8","","-34.8","","69","","","","9","","11","","24.1","","100.22","","","","-41","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 21:00","2024","03","05","21:00","","-29.9","","-33.8","","70","","","","12","","22","","24.1","","100.24","","","","-44","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 22:00","2024","03","05","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-05 23:00","2024","03","05","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 00:00","2024","03","06","00:00","","-32.5","","-36.6","","68","","","","10","","25","","24.1","","100.29","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 01:00","2024","03","06","01:00","","-33.2","","-37.3","","68","","","","8","","9","","24.1","","100.28","","","","-42","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 02:00","2024","03","06","02:00","","-30.7","","-34.6","","69","","","","11","","27","","24.1","","100.31","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 03:00","2024","03","06","03:00","","-31.6","","-35.6","","69","","","","11","","28","","24.1","","100.34","","","","-47","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 04:00","2024","03","06","04:00","","-33.4","","-37.5","","68","","","","9","","13","","24.1","","100.35","","","","-45","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 05:00","2024","03","06","05:00","","-30.9","","-34.9","","69","","","","9","","10","","24.1","","100.37","","","","-40","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 06:00","2024","03","06","06:00","","-32.2","","-36.3","","68","","","","12","","23","","24.1","","100.35","","","","-47","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 07:00","2024","03","06","07:00","","-34.0","","-38.1","","67","","","","5","","6","","24.1","","100.35","","","","-41","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 08:00","2024","03","06","08:00","","-33.0","","-37.1","","68","","","","6","","5","","24.1","","100.33","","","","-39","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 09:00","2024","03","06","09:00","","-33.8","","-37.9","","67","","","","5","","7","","24.1","","100.30","","","","-42","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 10:00","2024","03","06","10:00","","-33.2","","-37.3","","67","","","","25","","6","","24.1","","100.31","","","","-40","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 11:00","2024","03","06","11:00","","-34.0","","-38.2","","67","","","","10","","14","","24.1","","100.29","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 12:00","2024","03","06","12:00","","-33.5","","-37.6","","67","","","","9","","8","","24.1","","100.29","","","","-42","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 13:00","2024","03","06","13:00","","-34.2","","-38.4","","67","","","","2","","14","","24.1","","100.29","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 14:00","2024","03","06","14:00","","-34.0","","-38.1","","67","","","","1","","13","","24.1","","100.30","","","","-45","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 15:00","2024","03","06","15:00","","-35.4","","-39.6","","66","","","","3","","11","","24.1","","100.29","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 16:00","2024","03","06","16:00","","-36.7","","-41.0","","66","","","","26","","6","","24.1","","100.28","","","","-44","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 17:00","2024","03","06","17:00","","-37.0","","-41.3","","65","","","","10","","14","","24.1","","100.27","","","","-50","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 18:00","2024","03","06","18:00","","-39.0","","-43.4","","64","","","","8","","7","","24.1","","100.26","","","","-48","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 19:00","2024","03","06","19:00","","-39.1","","-43.4","","64","","","","6","","8","","24.1","","100.27","","","","-49","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 20:00","2024","03","06","20:00","","-38.8","","-43.2","","64","","","","10","","20","","24.1","","100.29","","","","-54","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 21:00","2024","03","06","21:00","","-39.6","","-44.0","","64","","","","7","","5","","24.1","","100.32","","","","-47","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 22:00","2024","03","06","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-06 23:00","2024","03","06","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 00:00","2024","03","07","00:00","","-39.8","","-44.2","","64","","","","2","","15","","24.1","","100.40","","","","-53","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 01:00","2024","03","07","01:00","","-37.6","","-42.0","","65","","","","6","","7","","24.1","","100.43","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 02:00","2024","03","07","02:00","","-38.0","","-42.4","","65","","","","9","","14","","24.1","","100.47","","","","-51","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 03:00","2024","03","07","03:00","","-37.7","","-42.0","","65","","","","10","","21","","24.1","","100.52","","","","-53","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 04:00","2024","03","07","04:00","","-39.1","","-43.5","","64","","","","9","","13","","24.1","","100.55","","","","-52","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 05:00","2024","03","07","05:00","","-37.4","","-41.7","","65","","","","7","","3","","24.1","","100.52","","","","-41","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 06:00","2024","03","07","06:00","","-37.6","","-42.0","","65","","","","9","","18","","24.1","","100.53","","","","-52","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 07:00","2024","03","07","07:00","","-39.3","","-43.7","","64","","","","6","","5","","24.1","","100.57","","","","-46","","Ice Crystals"
"-85.81","79.99","EUREKA A","2401203","2024-03-07 08:00","2024","03","07","08:00","","-37.7","","-42.0","","65","","","","8","","4","","24.1","","100.60","","","","-43","","Ice Crystals"
