"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 02:00","2024","09","03","02:00","","0.4","","-0.4","","94","","","","12","","31","","24.1","","99.52","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 03:00","2024","09","03","03:00","","0.2","","-0.2","","97","","","","13","","29","","24.1","","99.54","","","","","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 04:00","2024","09","03","04:00","","0.1","","-0.5","","96","","","","13","","22","","24.1","","99.57","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 05:00","2024","09","03","05:00","","-0.3","","-0.5","","99","","","","12","","17","","24.1","","99.57","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 06:00","2024","09","03","06:00","","-0.1","","-0.2","","99","","","","12","","21","","24.1","","99.59","","","","-6","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 07:00","2024","09","03","07:00","","0.5","","-0.6","","92","","","","12","","15","","24.1","","99.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 08:00","2024","09","03","08:00","","0.9","","-0.8","","89","","","","11","","13","","24.1","","99.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 09:00","2024","09","03","09:00","","1.4","","-1.2","","83","","","","12","","20","","24.1","","99.60","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 10:00","2024","09","03","10:00","","1.7","","-0.8","","83","","","","12","","26","","24.1","","99.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 11:00","2024","09","03","11:00","","2.3","","-1.1","","78","","","","11","","26","","24.1","","99.59","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 12:00","2024","09","03","12:00","","2.3","","-0.6","","81","","","","12","","26","","24.1","","99.57","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 13:00","2024","09","03","13:00","","2.8","","-0.1","","81","","","","12","","23","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 14:00","2024","09","03","14:00","","2.9","","-0.2","","80","","","","13","","17","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 15:00","2024","09","03","15:00","","2.9","","-0.3","","79","","","","12","","22","","24.1","","99.56","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 16:00","2024","09","03","16:00","","2.2","","-0.6","","82","","","","13","","22","","24.1","","99.55","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 17:00","2024","09","03","17:00","","1.6","","-0.7","","84","","","","12","","18","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 18:00","2024","09","03","18:00","","1.5","","-1.1","","83","","","","11","","25","","24.1","","99.57","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 19:00","2024","09","03","19:00","","0.7","","-1.2","","87","","","","12","","21","","24.1","","99.57","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 20:00","2024","09","03","20:00","","0.2","","-1.6","","88","","","","9","","15","","24.1","","99.58","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 21:00","2024","09","03","21:00","","-0.4","","-1.9","","89","","","","2","","13","","24.1","","99.58","","","","-5","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 22:00","2024","09","03","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-03 23:00","2024","09","03","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 00:00","2024","09","04","00:00","","-0.3","","-2.4","","86","","","","12","","21","","24.1","","99.58","","","","-6","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 01:00","2024","09","04","01:00","","-0.6","","-2.8","","86","","","","12","","15","","24.1","","99.61","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 02:00","2024","09","04","02:00","","-0.8","","-2.6","","88","","","","3","","13","","24.1","","99.62","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 03:00","2024","09","04","03:00","","-0.9","","-2.5","","89","","","","3","","12","","24.1","","99.62","","","","-5","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 04:00","2024","09","04","04:00","","-0.9","","-2.2","","91","","","","9","","10","","24.1","","99.63","","","","-4","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 05:00","2024","09","04","05:00","","-1.2","","-2.2","","93","","","","8","","4","","24.1","","99.65","","","","-3","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 06:00","2024","09","04","06:00","","-1.1","","-2.1","","93","","","","2","","5","","24.1","","99.65","","","","-3","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 07:00","2024","09","04","07:00","","-0.7","","-2.3","","89","","","","10","","16","","24.1","","99.64","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 08:00","2024","09","04","08:00","","-0.3","","-2.3","","86","","","","11","","13","","24.1","","99.64","","","","-4","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 09:00","2024","09","04","09:00","","-0.2","","-2.5","","84","","","","11","","16","","24.1","","99.60","","","","-5","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 10:00","2024","09","04","10:00","","0.1","","-2.7","","81","","","","13","","18","","24.1","","99.59","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 11:00","2024","09","04","11:00","","-0.3","","-2.6","","84","","","","14","","21","","24.1","","99.56","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 12:00","2024","09","04","12:00","","-0.3","","-2.9","","83","","","","14","","21","","24.1","","99.56","","","","-6","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 13:00","2024","09","04","13:00","","-0.5","","-2.9","","84","","","","14","","19","","24.1","","99.56","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 14:00","2024","09","04","14:00","","-0.7","","-3.3","","83","","","","15","","20","","24.1","","99.56","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 15:00","2024","09","04","15:00","","-0.9","","-3.6","","82","","","","14","","25","","24.1","","99.55","","","","-7","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 16:00","2024","09","04","16:00","","-1.1","","-3.6","","83","","","","14","","30","","24.1","","99.55","","","","-8","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 17:00","2024","09","04","17:00","","-1.4","","-3.7","","84","","","","13","","33","","24.1","","99.53","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 18:00","2024","09","04","18:00","","-1.4","","-3.7","","84","","","","13","","29","","24.1","","99.54","","","","-8","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 19:00","2024","09","04","19:00","","-1.4","","-3.8","","84","","","","13","","31","","24.1","","99.50","","","","-8","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 20:00","2024","09","04","20:00","","-1.6","","-3.8","","85","","","","13","","26","","24.1","","99.48","","","","-8","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 21:00","2024","09","04","21:00","","-1.6","","-3.8","","85","","","","13","","29","","24.1","","99.45","","","","-8","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 22:00","2024","09","04","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-04 23:00","2024","09","04","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 00:00","2024","09","05","00:00","","-1.8","","-3.5","","88","","","","12","","36","","24.1","","99.43","","","","-9","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 01:00","2024","09","05","01:00","","-1.7","","-3.4","","88","","","","12","","37","","24.1","","99.41","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 02:00","2024","09","05","02:00","","-1.6","","-3.3","","88","","","","13","","37","","24.1","","99.41","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 03:00","2024","09","05","03:00","","-1.6","","-2.9","","90","","","","12","","36","","24.1","","99.44","","","","-9","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 04:00","2024","09","05","04:00","","-1.6","","-3.2","","89","","","","13","","40","","24.1","","99.44","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 05:00","2024","09","05","05:00","","-1.6","","-3.0","","90","","","","12","","35","","24.1","","99.47","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 06:00","2024","09","05","06:00","","-1.5","","-3.0","","89","","","","13","","30","","24.1","","99.50","","","","-8","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 07:00","2024","09","05","07:00","","-1.3","","-3.2","","86","","","","12","","28","","24.1","","99.50","","","","-8","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 08:00","2024","09","05","08:00","","-1.0","","-3.0","","86","","","","12","","26","","24.1","","99.50","","","","-7","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 09:00","2024","09","05","09:00","","-0.8","","-3.0","","85","","","","13","","28","","24.1","","99.51","","","","-7","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 10:00","2024","09","05","10:00","","-0.6","","-2.8","","85","","","","14","","22","","24.1","","99.54","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 11:00","2024","09","05","11:00","","-0.4","","-2.7","","84","","","","13","","22","","24.1","","99.54","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 12:00","2024","09","05","12:00","","-0.2","","-2.4","","85","","","","13","","20","","24.1","","99.56","","","","-5","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 13:00","2024","09","05","13:00","","0.1","","-2.4","","83","","","","12","","15","","24.1","","99.58","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 14:00","2024","09","05","14:00","","0.0","","-2.4","","84","","","","11","","19","","24.1","","99.59","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 15:00","2024","09","05","15:00","","0.2","","-2.4","","83","","","","11","","16","","24.1","","99.61","","","","","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 16:00","2024","09","05","16:00","","0.0","","-2.5","","83","","","","10","","19","","24.1","","99.61","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 17:00","2024","09","05","17:00","","0.0","","-2.3","","84","","","","10","","17","","24.1","","99.63","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 18:00","2024","09","05","18:00","","-0.1","","-2.6","","83","","","","10","","21","","24.1","","99.63","","","","-6","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 19:00","2024","09","05","19:00","","-0.2","","-2.2","","86","","","","10","","16","","24.1","","99.64","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 20:00","2024","09","05","20:00","","-0.5","","-1.8","","91","","","","10","","20","","24.1","","99.63","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 21:00","2024","09","05","21:00","","-0.6","","-2.0","","91","","","","10","","14","","24.1","","99.62","","","","-5","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 22:00","2024","09","05","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-05 23:00","2024","09","05","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 00:00","2024","09","06","00:00","","-1.5","","-3.3","","87","","","","2","","30","","24.1","","99.61","","","","-8","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 01:00","2024","09","06","01:00","","-1.4","","-3.2","","88","","","","2","","20","","9.7","","99.61","","","","-7","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 02:00","2024","09","06","02:00","","-1.8","","-2.9","","92","","","","2","","23","","19.3","","99.60","","","","-8","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 03:00","2024","09","06","03:00","","-2.1","","-4.0","","87","","","","2","","28","","24.1","","99.60","","","","-9","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 04:00","2024","09","06","04:00","","-2.3","","-3.1","","94","","","","33","","9","","24.1","","99.61","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 05:00","2024","09","06","05:00","","-2.3","","-4.1","","87","","","","33","","12","","24.1","","99.62","","","","-7","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 06:00","2024","09","06","06:00","","-2.2","","-4.3","","85","","","","32","","10","","24.1","","99.61","","","","-6","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 07:00","2024","09","06","07:00","","-2.6","","-4.7","","85","","","","31","","7","","24.1","","99.59","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 08:00","2024","09","06","08:00","","-2.6","","-4.5","","87","","","","34","","14","","24.1","","99.56","","","","-7","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 09:00","2024","09","06","09:00","","-2.6","","-4.7","","86","","","","35","","10","","24.1","","99.55","","","","-6","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 10:00","2024","09","06","10:00","","-2.1","","-4.2","","85","","","","36","","8","","24.1","","99.54","","","","-5","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 11:00","2024","09","06","11:00","","-1.6","","-4.3","","82","","","","11","","10","","24.1","","99.54","","","","-5","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 12:00","2024","09","06","12:00","","-1.8","","-4.1","","84","","","","11","","12","","9.7","","99.56","","","","-6","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 13:00","2024","09","06","13:00","","-1.8","","-3.4","","89","","","","10","","18","","16.1","","99.57","","","","-7","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 14:00","2024","09","06","14:00","","-1.5","","-3.2","","89","","","","13","","14","","16.1","","99.59","","","","-6","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 15:00","2024","09","06","15:00","","-1.4","","-3.6","","85","","","","12","","19","","24.1","","99.62","","","","-7","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 16:00","2024","09","06","16:00","","-1.9","","-3.9","","86","","","","14","","20","","9.7","","99.65","","","","-8","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 17:00","2024","09","06","17:00","","-1.8","","-3.7","","87","","","","13","","21","","16.1","","99.68","","","","-8","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 18:00","2024","09","06","18:00","","-1.9","","-4.0","","86","","","","13","","21","","9.7","","99.72","","","","-8","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 19:00","2024","09","06","19:00","","-2.3","","-3.7","","90","","","","15","","22","","16.1","","99.73","","","","-8","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 20:00","2024","09","06","20:00","","-2.3","","-3.9","","89","","","","14","","25","","16.1","","99.76","","","","-9","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 21:00","2024","09","06","21:00","","-2.4","","-3.8","","90","","","","14","","28","","16.1","","99.78","","","","-9","","Snow"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 22:00","2024","09","06","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-06 23:00","2024","09","06","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 00:00","2024","09","07","00:00","","-2.5","","-4.0","","90","","","","14","","31","","24.1","","99.84","","","","-10","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 01:00","2024","09","07","01:00","","-2.4","","-3.9","","90","","","","14","","28","","24.1","","99.84","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 02:00","2024","09","07","02:00","","-2.5","","-4.0","","89","","","","13","","33","","24.1","","99.87","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 03:00","2024","09","07","03:00","","-2.6","","-3.6","","93","","","","13","","30","","12.9","","99.87","","","","-10","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 04:00","2024","09","07","04:00","","-2.4","","-3.5","","92","","","","13","","32","","24.1","","99.87","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 05:00","2024","09","07","05:00","","-2.3","","-4.3","","87","","","","13","","37","","24.1","","99.88","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 06:00","2024","09","07","06:00","","-2.3","","-4.2","","87","","","","14","","32","","24.1","","99.91","","","","-10","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 07:00","2024","09","07","07:00","","-2.1","","-4.2","","86","","","","13","","36","","24.1","","99.90","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 08:00","2024","09","07","08:00","","-2.1","","-4.2","","86","","","","13","","42","","24.1","","99.89","","","","-10","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 09:00","2024","09","07","09:00","","-1.8","","-4.1","","84","","","","13","","41","","24.1","","99.92","","","","-10","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 10:00","2024","09","07","10:00","","-1.5","","-4.0","","83","","","","13","","41","","24.1","","99.95","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 11:00","2024","09","07","11:00","","-1.1","","-3.9","","81","","","","13","","40","","24.1","","99.97","","","","-9","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 12:00","2024","09","07","12:00","","-0.6","","-3.8","","79","","","","13","","39","","24.1","","100.00","","","","-8","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 13:00","2024","09","07","13:00","","0.0","","-3.6","","77","","","","13","","36","","24.1","","100.01","","","","-7","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 14:00","2024","09","07","14:00","","0.3","","-3.5","","76","","","","12","","41","","24.1","","100.02","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-09-07 15:00","2024","09","07","15:00","","0.5","","-3.8","","73","","","","12","","37","","24.1","","100.04","","","","","","Cloudy"
