"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 10:00","2024","07","01","10:00","","7.9","","2.5","","68","","","","29","","12","","24.1","","98.68","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 11:00","2024","07","01","11:00","","7.3","","2.4","","71","","","","26","","22","","24.1","","98.67","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 12:00","2024","07","01","12:00","","7.2","","1.7","","68","","","","27","","19","","24.1","","98.64","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 13:00","2024","07","01","13:00","","11.2","","2.1","","53","","","","3","","26","","24.1","","98.61","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 14:00","2024","07","01","14:00","","11.0","","2.1","","54","","","","3","","34","","24.1","","98.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 15:00","2024","07","01","15:00","","11.2","","2.1","","53","","","","3","","32","","24.1","","98.58","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 16:00","2024","07","01","16:00","","11.4","","1.9","","52","","","","12","","23","","24.1","","98.59","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 17:00","2024","07","01","17:00","","11.1","","1.8","","53","","","","9","","10","","24.1","","98.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 18:00","2024","07","01","18:00","","9.1","","1.8","","60","","","","30","","10","","24.1","","98.59","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 19:00","2024","07","01","19:00","","7.9","","1.6","","65","","","","12","","26","","24.1","","98.64","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 20:00","2024","07","01","20:00","","8.5","","3.4","","70","","","","10","","19","","24.1","","98.63","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 21:00","2024","07","01","21:00","","9.5","","3.7","","67","","","","2","","23","","24.1","","98.63","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 22:00","2024","07","01","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-01 23:00","2024","07","01","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 00:00","2024","07","02","00:00","","8.3","","3.2","","71","","","","11","","16","","24.1","","98.68","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 01:00","2024","07","02","01:00","","9.3","","3.9","","69","","","","11","","14","","24.1","","98.69","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 02:00","2024","07","02","02:00","","8.4","","3.6","","72","","","","11","","14","","24.1","","98.73","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 03:00","2024","07","02","03:00","","7.8","","3.1","","72","","","","33","","3","","24.1","","98.77","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 04:00","2024","07","02","04:00","","9.0","","3.4","","68","","","","8","","5","","24.1","","98.78","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 05:00","2024","07","02","05:00","","9.0","","3.1","","67","","","","3","","17","","24.1","","98.79","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 06:00","2024","07","02","06:00","","10.8","","2.0","","54","","","","9","","16","","24.1","","98.78","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 07:00","2024","07","02","07:00","","10.4","","3.8","","64","","","","11","","12","","24.1","","98.81","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 08:00","2024","07","02","08:00","","10.1","","2.2","","58","","","","10","","16","","24.1","","98.82","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 09:00","2024","07","02","09:00","","10.9","","0.2","","48","","","","10","","16","","24.1","","98.84","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 10:00","2024","07","02","10:00","","11.4","","0.8","","48","","","","11","","13","","24.1","","98.86","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 11:00","2024","07","02","11:00","","11.7","","0.8","","47","","","","12","","15","","24.1","","98.88","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 12:00","2024","07","02","12:00","","11.3","","-0.2","","45","","","","12","","13","","24.1","","98.92","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 13:00","2024","07","02","13:00","","11.1","","0.4","","48","","","","10","","14","","24.1","","98.95","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 14:00","2024","07","02","14:00","","12.3","","-0.8","","40","","","","11","","22","","24.1","","98.96","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 15:00","2024","07","02","15:00","","9.4","","-0.6","","50","","","","14","","11","","24.1","","99.00","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 16:00","2024","07","02","16:00","","11.7","","-1.5","","40","","","","11","","19","","24.1","","99.03","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 17:00","2024","07","02","17:00","","11.8","","-2.1","","38","","","","12","","22","","24.1","","99.06","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 18:00","2024","07","02","18:00","","12.8","","-1.6","","37","","","","11","","21","","24.1","","99.10","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 19:00","2024","07","02","19:00","","11.7","","-1.1","","41","","","","12","","25","","24.1","","99.12","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 20:00","2024","07","02","20:00","","10.1","","-0.5","","47","","","","12","","38","","24.1","","99.19","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 21:00","2024","07","02","21:00","","9.9","","-1.3","","45","","","","12","","32","","24.1","","99.26","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 22:00","2024","07","02","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-02 23:00","2024","07","02","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 00:00","2024","07","03","00:00","","7.8","","-2.5","","48","","","","14","","18","","24.1","","99.43","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 01:00","2024","07","03","01:00","","7.6","","-2.1","","50","","","","13","","17","","24.1","","99.49","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 02:00","2024","07","03","02:00","","7.5","","-1.9","","51","","","","14","","23","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 03:00","2024","07","03","03:00","","8.4","","-1.9","","48","","","","13","","22","","24.1","","99.58","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 04:00","2024","07","03","04:00","","8.6","","-1.5","","49","","","","12","","18","","24.1","","99.64","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 05:00","2024","07","03","05:00","","9.3","","-1.3","","47","","","","12","","14","","24.1","","99.68","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 06:00","2024","07","03","06:00","","9.8","","-1.2","","46","","","","10","","13","","24.1","","99.70","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 07:00","2024","07","03","07:00","","11.0","","-2.0","","40","","","","12","","35","","24.1","","99.73","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 08:00","2024","07","03","08:00","","11.2","","-2.4","","38","","","","12","","36","","24.1","","99.74","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 09:00","2024","07","03","09:00","","11.9","","-2.4","","37","","","","12","","34","","24.1","","99.74","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 10:00","2024","07","03","10:00","","12.1","","-2.7","","35","","","","11","","33","","24.1","","99.75","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 11:00","2024","07","03","11:00","","12.4","","-2.3","","36","","","","11","","28","","24.1","","99.73","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 12:00","2024","07","03","12:00","","12.8","","-2.4","","34","","","","12","","29","","24.1","","99.74","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 13:00","2024","07","03","13:00","","13.1","","-2.8","","33","","","","12","","36","","24.1","","99.75","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 14:00","2024","07","03","14:00","","12.9","","-1.9","","36","","","","12","","35","","24.1","","99.74","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 15:00","2024","07","03","15:00","","12.7","","-1.6","","37","","","","12","","32","","24.1","","99.78","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 16:00","2024","07","03","16:00","","12.3","","-1.4","","38","","","","12","","32","","24.1","","99.79","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 17:00","2024","07","03","17:00","","12.0","","-1.1","","40","","","","12","","36","","24.1","","99.78","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 18:00","2024","07","03","18:00","","12.2","","-1.5","","38","","","","12","","37","","24.1","","99.77","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 19:00","2024","07","03","19:00","","11.8","","-0.8","","41","","","","12","","37","","24.1","","99.76","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 20:00","2024","07","03","20:00","","12.2","","-1.2","","39","","","","12","","32","","24.1","","99.75","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 21:00","2024","07","03","21:00","","12.0","","-1.6","","39","","","","12","","40","","24.1","","99.72","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 22:00","2024","07","03","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-03 23:00","2024","07","03","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 00:00","2024","07","04","00:00","","11.3","","-2.1","","39","","","","9","","43","","24.1","","99.66","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 01:00","2024","07","04","01:00","","11.3","","-1.7","","40","","","","10","","45","","24.1","","99.64","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 02:00","2024","07","04","02:00","","11.1","","-1.4","","41","","","","11","","46","","24.1","","99.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 03:00","2024","07","04","03:00","","11.0","","-1.9","","41","","","","11","","53","","24.1","","99.63","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 04:00","2024","07","04","04:00","","10.6","","-2.1","","41","","","","11","","66","","24.1","","99.61","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 05:00","2024","07","04","05:00","","10.3","","-1.8","","43","","","","10","","59","","24.1","","99.60","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 06:00","2024","07","04","06:00","","11.9","","-1.3","","40","","","","11","","54","","24.1","","99.57","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 07:00","2024","07","04","07:00","","12.8","","-1.5","","37","","","","11","","59","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 08:00","2024","07","04","08:00","","12.5","","-0.6","","40","","","","12","","45","","24.1","","99.57","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 09:00","2024","07","04","09:00","","13.1","","-0.7","","38","","","","11","","52","","24.1","","99.64","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 10:00","2024","07","04","10:00","","12.4","","-0.3","","41","","","","11","","50","","24.1","","99.67","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 11:00","2024","07","04","11:00","","12.5","","-0.3","","41","","","","11","","60","","24.1","","99.74","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 12:00","2024","07","04","12:00","","12.2","","-0.3","","42","","","","12","","59","","24.1","","99.77","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 13:00","2024","07","04","13:00","","12.8","","-0.2","","41","","","","12","","46","","24.1","","99.84","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 14:00","2024","07","04","14:00","","12.7","","0.0","","41","","","","11","","52","","24.1","","99.88","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 15:00","2024","07","04","15:00","","13.5","","0.2","","40","","","","12","","51","","24.1","","99.90","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 16:00","2024","07","04","16:00","","13.0","","0.6","","42","","","","13","","49","","24.1","","99.92","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 17:00","2024","07","04","17:00","","12.4","","0.5","","44","","","","12","","37","","24.1","","99.94","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 18:00","2024","07","04","18:00","","12.8","","0.8","","44","","","","12","","42","","24.1","","99.94","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 19:00","2024","07","04","19:00","","10.9","","-0.1","","46","","","","14","","23","","24.1","","99.97","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 20:00","2024","07","04","20:00","","12.0","","0.7","","46","","","","11","","49","","24.1","","99.95","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 21:00","2024","07","04","21:00","","11.8","","1.1","","47","","","","10","","45","","24.1","","99.96","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 22:00","2024","07","04","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-04 23:00","2024","07","04","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 00:00","2024","07","05","00:00","","10.8","","1.3","","52","","","","10","","25","","24.1","","99.86","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 01:00","2024","07","05","01:00","","10.2","","1.5","","55","","","","11","","21","","24.1","","99.83","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 02:00","2024","07","05","02:00","","11.9","","2.0","","50","","","","4","","7","","24.1","","99.83","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 03:00","2024","07","05","03:00","","11.3","","1.9","","52","","","","8","","5","","24.1","","99.82","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 04:00","2024","07","05","04:00","","10.6","","2.2","","56","","","","1","","14","","24.1","","99.81","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 05:00","2024","07","05","05:00","","12.1","","2.0","","50","","","","32","","4","","24.1","","99.81","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 06:00","2024","07","05","06:00","","13.5","","2.0","","45","","","","10","","16","","24.1","","99.80","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 07:00","2024","07","05","07:00","","13.4","","2.1","","46","","","","11","","17","","24.1","","99.80","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 08:00","2024","07","05","08:00","","13.5","","2.0","","46","","","","1","","5","","24.1","","99.81","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 09:00","2024","07","05","09:00","","12.7","","2.0","","48","","","","34","","12","","24.1","","99.80","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 10:00","2024","07","05","10:00","","15.0","","2.2","","42","","","","3","","8","","24.1","","99.78","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 11:00","2024","07","05","11:00","","15.9","","2.2","","39","","","","13","","3","","24.1","","99.79","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 12:00","2024","07","05","12:00","","15.8","","2.2","","40","","","","12","","17","","24.1","","99.78","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 13:00","2024","07","05","13:00","","16.3","","1.2","","36","","","","11","","18","","24.1","","99.78","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 14:00","2024","07","05","14:00","","15.0","","1.6","","40","","","","13","","7","","24.1","","99.81","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 15:00","2024","07","05","15:00","","16.7","","0.7","","34","","","","12","","22","","24.1","","99.79","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 16:00","2024","07","05","16:00","","16.7","","-0.7","","30","","","","13","","17","","24.1","","99.80","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 17:00","2024","07","05","17:00","","16.1","","-0.8","","31","","","","3","","5","","24.1","","99.79","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 18:00","2024","07","05","18:00","","16.6","","-1.5","","29","","","","2","","4","","24.1","","99.75","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 19:00","2024","07","05","19:00","","16.8","","-1.1","","29","","","","3","","7","","24.1","","99.74","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 20:00","2024","07","05","20:00","","16.3","","-1.5","","29","","","","35","","11","","24.1","","99.72","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 21:00","2024","07","05","21:00","","15.4","","-1.5","","31","","","","32","","10","","24.1","","99.68","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 22:00","2024","07","05","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-05 23:00","2024","07","05","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 00:00","2024","07","06","00:00","","15.0","","-1.5","","32","","","","34","","16","","24.1","","99.63","","","","","","Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 01:00","2024","07","06","01:00","","15.0","","-1.6","","32","","","","35","","14","","24.1","","99.62","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 02:00","2024","07","06","02:00","","15.0","","-2.7","","29","","","","32","","10","","24.1","","99.61","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 03:00","2024","07","06","03:00","","14.8","","-2.8","","29","","","","35","","11","","24.1","","99.59","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 04:00","2024","07","06","04:00","","14.9","","-2.5","","30","","","","35","","12","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 05:00","2024","07","06","05:00","","14.8","","-2.2","","31","","","","35","","13","","24.1","","99.56","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 06:00","2024","07","06","06:00","","15.1","","-1.9","","31","","","","34","","12","","24.1","","99.53","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 07:00","2024","07","06","07:00","","15.5","","-2.1","","30","","","","27","","14","","24.1","","99.49","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 08:00","2024","07","06","08:00","","15.2","","-1.2","","32","","","","27","","15","","24.1","","99.45","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 09:00","2024","07","06","09:00","","15.4","","-1.5","","31","","","","26","","20","","24.1","","99.42","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 10:00","2024","07","06","10:00","","14.7","","-0.8","","35","","","","28","","16","","24.1","","99.38","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 11:00","2024","07","06","11:00","","15.4","","-1.6","","31","","","","26","","22","","24.1","","99.34","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 12:00","2024","07","06","12:00","","15.3","","-1.0","","32","","","","26","","23","","24.1","","99.30","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 13:00","2024","07","06","13:00","","16.5","","0.1","","33","","","","26","","19","","24.1","","99.27","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 14:00","2024","07","06","14:00","","15.2","","0.5","","36","","","","26","","23","","24.1","","99.26","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 15:00","2024","07","06","15:00","","16.5","","0.9","","34","","","","26","","20","","24.1","","99.26","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 16:00","2024","07","06","16:00","","16.5","","1.1","","35","","","","26","","21","","24.1","","99.25","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 17:00","2024","07","06","17:00","","16.7","","1.1","","34","","","","27","","19","","24.1","","99.21","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 18:00","2024","07","06","18:00","","16.3","","1.3","","36","","","","27","","18","","24.1","","99.20","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 19:00","2024","07","06","19:00","","15.8","","1.3","","37","","","","26","","18","","24.1","","99.19","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 20:00","2024","07","06","20:00","","15.6","","1.6","","39","","","","34","","9","","24.1","","99.19","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 21:00","2024","07","06","21:00","","14.8","","1.0","","39","","","","30","","10","","24.1","","99.16","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 22:00","2024","07","06","22:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-06 23:00","2024","07","06","23:00"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 00:00","2024","07","07","00:00","","13.4","","0.0","","40","","","","27","","22","","24.1","","99.14","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 01:00","2024","07","07","01:00","","13.5","","-1.1","","36","","","","27","","18","","24.1","","99.14","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 02:00","2024","07","07","02:00","","13.2","","-1.8","","35","","","","28","","14","","24.1","","99.16","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 03:00","2024","07","07","03:00","","13.4","","-2.8","","32","","","","27","","21","","24.1","","99.18","","","","","","Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 04:00","2024","07","07","04:00","","13.0","","-3.9","","31","","","","27","","20","","24.1","","99.20","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 05:00","2024","07","07","05:00","","12.9","","-4.4","","30","","","","27","","26","","24.1","","99.21","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 06:00","2024","07","07","06:00","","12.8","","-4.2","","30","","","","27","","18","","24.1","","99.22","","","","","","Mainly Clear"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 07:00","2024","07","07","07:00","","12.4","","-4.4","","31","","","","27","","19","","24.1","","99.22","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 08:00","2024","07","07","08:00","","14.2","","-3.8","","28","","","","27","","16","","24.1","","99.20","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 09:00","2024","07","07","09:00","","14.7","","-3.8","","28","","","","26","","18","","24.1","","99.19","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 10:00","2024","07","07","10:00","","14.8","","-3.6","","28","","","","26","","25","","24.1","","99.20","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 11:00","2024","07","07","11:00","","14.7","","-2.9","","29","","","","26","","26","","24.1","","99.19","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 12:00","2024","07","07","12:00","","15.0","","-2.8","","29","","","","26","","26","","24.1","","99.20","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 13:00","2024","07","07","13:00","","15.4","","-2.0","","30","","","","26","","23","","24.1","","99.20","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 14:00","2024","07","07","14:00","","14.3","","-0.3","","36","","","","27","","17","","24.1","","99.22","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 15:00","2024","07","07","15:00","","15.2","","0.5","","36","","","","26","","21","","24.1","","99.22","","","","","","Mostly Cloudy"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 16:00","2024","07","07","16:00","","13.9","","0.8","","41","","","","26","","24","","24.1","","99.23","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 17:00","2024","07","07","17:00","","12.9","","1.0","","44","","","","26","","21","","24.1","","99.23","","","","","","NA"
"-85.81","79.99","EUREKA A","2401203","2024-07-07 18:00","2024","07","07","18:00","","12.3","","1.1","","46","","","","26","","25","","24.1","","99.25","","","","","","Mainly Clear"
